"name","year","quarter","count"
"Visual Basic .NET","2021","4","246"
"WebAssembly","2021","4","238"
"Stylus","2021","4","219"
"Assembly","2021","4","203"
"Coq","2021","4","168"
"Batchfile","2021","4","158"
"Svelte","2021","4","156"
"Sass","2021","4","155"
"Game Maker Language","2021","4","148"
"XSLT","2021","4","135"
"Cuda","2021","4","131"
"CMake","2021","4","126"
"JSON","2021","4","125"
"SWIG","2021","4","114"
"Nunjucks","2021","4","114"
"Raku","2021","4","113"
"Twig","2021","4","111"
"Pascal","2021","4","105"
"Nim","2021","4","102"
"QML","2021","4","100"
"Gherkin","2021","4","100"
"Python","2022","1","133475"
"Java","2022","1","89429"
"JavaScript","2022","1","82517"
"C++","2022","1","75870"
"Go","2022","1","64738"
"TypeScript","2022","1","57919"
"PHP","2022","1","43485"
"Ruby","2022","1","39135"
"C","2022","1","31748"
"C#","2022","1","25441"
"Nix","2022","1","22691"
"Shell","2022","1","19676"
"Scala","2022","1","17501"
"HTML","2022","1","14932"
"Rust","2022","1","9998"
"Kotlin","2022","1","9618"
"Dart","2022","1","7202"
"Swift","2022","1","6687"
"Jupyter Notebook","2022","1","4592"
"DM","2022","1","3189"
"SystemVerilog","2022","1","2932"
"CSS","2022","1","2595"
"Perl","2022","1","2524"
"Lua","2022","1","2384"
"Makefile","2022","1","2304"
"Groovy","2022","1","2219"
"Objective-C","2022","1","2078"
"SCSS","2022","1","1894"
"OCaml","2022","1","1888"
"Lean","2022","1","1854"
"Elixir","2022","1","1826"
"Starlark","2022","1","1657"
"Haskell","2022","1","1457"
"HCL","2022","1","1375"
"Clojure","2022","1","1279"
"Emacs Lisp","2022","1","1257"
"CodeQL","2022","1","1180"
"Erlang","2022","1","1180"
"Dockerfile","2022","1","1092"
"JSON","2022","1","1051"
"Vue","2022","1","962"
"PowerShell","2022","1","787"
"Julia","2022","1","737"
"Jinja","2022","1","732"
"Roff","2022","1","641"
"Puppet","2022","1","551"
"Smarty","2022","1","542"
"Verilog","2022","1","540"
"CoffeeScript","2022","1","506"
"R","2022","1","500"
"PLpgSQL","2022","1","460"
"MATLAB","2022","1","443"
"F#","2022","1","438"
"Vim script","2022","1","404"
"Visual Basic .NET","2022","1","386"
"BitBake","2022","1","358"
"Assembly","2022","1","331"
"TeX","2022","1","309"
"PureScript","2022","1","303"
"Fortran","2022","1","264"
"WebAssembly","2022","1","234"
"YAML","2022","1","222"
"Raku","2022","1","218"
"hoon","2022","1","217"
"Markdown","2022","1","214"
"Jsonnet","2022","1","207"
"Stylus","2022","1","202"
"GAP","2022","1","195"
"Nunjucks","2022","1","175"
"Vala","2022","1","172"
"XSLT","2022","1","171"
"Gherkin","2022","1","166"
"CMake","2022","1","159"
"Common Lisp","2022","1","159"
"Nim","2022","1","159"
"Smalltalk","2022","1","156"
"Elm","2022","1","153"
"Sass","2022","1","147"
"GLSL","2022","1","146"
"QML","2022","1","145"
"Cuda","2022","1","142"
"Svelte","2022","1","141"
"Twig","2022","1","132"
"ANTLR","2022","1","129"
"Handlebars","2022","1","129"
"Cython","2022","1","113"
"Haxe","2022","1","110"
"F*","2022","1","107"
"Pascal","2022","1","103"
"Python","2022","2","118202"
"Java","2022","2","80078"
"JavaScript","2022","2","74170"
"C++","2022","2","70254"
"Go","2022","2","65351"
"TypeScript","2022","2","59127"
"PHP","2022","2","37092"
"Ruby","2022","2","35930"
"C","2022","2","28033"
"C#","2022","2","25514"
"Nix","2022","2","20868"
"Shell","2022","2","17101"
"Scala","2022","2","15101"
"HTML","2022","2","13148"
"Kotlin","2022","2","11228"
"Rust","2022","2","8865"
"Dart","2022","2","8839"
"Swift","2022","2","6455"
"Jupyter Notebook","2022","2","5539"
"DM","2022","2","3337"
"SystemVerilog","2022","2","2530"
"Perl","2022","2","2202"
"Makefile","2022","2","2163"
"Groovy","2022","2","2093"
"CSS","2022","2","2065"
"Objective-C","2022","2","2023"
"Lua","2022","2","1995"
"Lean","2022","2","1909"
"SCSS","2022","2","1660"
"JSON","2022","2","1629"
"HCL","2022","2","1530"
"Haskell","2022","2","1466"
"Starlark","2022","2","1462"
"Elixir","2022","2","1319"
"OCaml","2022","2","1270"
"Clojure","2022","2","1220"
"CodeQL","2022","2","1170"
"Dockerfile","2022","2","1034"
"Vue","2022","2","976"
"Erlang","2022","2","929"
"PowerShell","2022","2","882"
"Emacs Lisp","2022","2","867"
"Smarty","2022","2","703"
"Julia","2022","2","670"
"Jinja","2022","2","583"
"Adblock Filter List","2022","2","574"
"R","2022","2","560"
"Roff","2022","2","533"
"CoffeeScript","2022","2","485"
"PLpgSQL","2022","2","407"
"Verilog","2022","2","405"
"Assembly","2022","2","402"
"MATLAB","2022","2","401"
"Bicep","2022","2","399"
"Puppet","2022","2","362"
"Visual Basic .NET","2022","2","362"
"BitBake","2022","2","297"
"WebAssembly","2022","2","271"
"YAML","2022","2","268"
"PureScript","2022","2","265"
"F#","2022","2","254"
"Jsonnet","2022","2","253"
"Vim script","2022","2","246"
"TeX","2022","2","239"
"Markdown","2022","2","219"
"Smalltalk","2022","2","208"
"hoon","2022","2","183"
"Fortran","2022","2","181"
"Gherkin","2022","2","179"
"Vim Script","2022","2","175"
"Cuda","2022","2","163"
"Vala","2022","2","157"
"ANTLR","2022","2","155"
"Coq","2022","2","148"
"Raku","2022","2","144"
"Nunjucks","2022","2","144"
"XSLT","2022","2","138"
"Elm","2022","2","138"
"Haxe","2022","2","129"
"GAP","2022","2","125"
"ColdFusion","2022","2","121"
"Stylus","2022","2","120"
"CMake","2022","2","116"
"Twig","2022","2","111"
"QML","2022","2","109"
"Less","2022","2","106"
"Python","2022","3","123399"
"Java","2022","3","81045"
"C++","2022","3","75516"
"Go","2022","3","71121"
"JavaScript","2022","3","68390"
"TypeScript","2022","3","57075"
"PHP","2022","3","37089"
"Ruby","2022","3","36443"
"C","2022","3","31452"
"C#","2022","3","26794"
"Nix","2022","3","23921"
"Scala","2022","3","18386"
"Shell","2022","3","17776"
"HTML","2022","3","14116"
"Kotlin","2022","3","10102"
"Rust","2022","3","9808"
"Dart","2022","3","7492"
"Swift","2022","3","6522"
"Jupyter Notebook","2022","3","6312"
"DM","2022","3","2999"
"SystemVerilog","2022","3","2428"
"Lua","2022","3","2401"
"Perl","2022","3","2338"
"Groovy","2022","3","2271"
"Makefile","2022","3","2198"
"HCL","2022","3","2181"
"CSS","2022","3","2103"
"Objective-C","2022","3","1887"
"JSON","2022","3","1871"
"Lean","2022","3","1646"
"Haskell","2022","3","1572"
"SCSS","2022","3","1541"
"Elixir","2022","3","1452"
"Starlark","2022","3","1439"
"OCaml","2022","3","1293"
"Vue","2022","3","1245"
"CodeQL","2022","3","1238"
"Clojure","2022","3","1099"
"PowerShell","2022","3","1018"
"Dockerfile","2022","3","974"
"Emacs Lisp","2022","3","864"
"Erlang","2022","3","832"
"Julia","2022","3","677"
"F#","2022","3","657"
"Jinja","2022","3","656"
"Smarty","2022","3","608"
"Bicep","2022","3","571"
"Roff","2022","3","522"
"Assembly","2022","3","496"
"CoffeeScript","2022","3","486"
"WebAssembly","2022","3","469"
"Verilog","2022","3","463"
"MATLAB","2022","3","419"
"Visual Basic .NET","2022","3","348"
"R","2022","3","337"
"Puppet","2022","3","302"
"YAML","2022","3","296"
"GAP","2022","3","283"
"SourcePawn","2022","3","265"
"Adblock Filter List","2022","3","261"
"Markdown","2022","3","253"
"PLpgSQL","2022","3","251"
"BitBake","2022","3","226"
"MLIR","2022","3","225"
"ZAP","2022","3","214"
"Jsonnet","2022","3","211"
"ANTLR","2022","3","209"
"Vim Script","2022","3","199"
"hoon","2022","3","193"
"Cuda","2022","3","177"
"Reason","2022","3","176"
"Cython","2022","3","165"
"Fortran","2022","3","164"
"Vala","2022","3","163"
"Common Lisp","2022","3","152"
"TeX","2022","3","145"
"Elm","2022","3","143"
"Handlebars","2022","3","134"
"Astro","2022","3","133"
"XSLT","2022","3","133"
"q","2022","3","127"
"Coq","2022","3","126"
"Nunjucks","2022","3","125"
"Stylus","2022","3","122"
"ColdFusion","2022","3","117"
"Smalltalk","2022","3","115"
"CMake","2022","3","111"
"Raku","2022","3","109"
"Vim script","2022","3","107"
"Gherkin","2022","3","103"
"Python","2022","4","124594"
"Java","2022","4","78454"
"JavaScript","2022","4","68672"
"C++","2022","4","67486"
"Go","2022","4","65611"
"TypeScript","2022","4","57768"
"PHP","2022","4","36651"
"Ruby","2022","4","32238"
"C","2022","4","29496"
"C#","2022","4","22741"
"Shell","2022","4","17606"
"Nix","2022","4","15501"
"HTML","2022","4","14837"
"Scala","2022","4","11873"
"Rust","2022","4","11568"
"Kotlin","2022","4","9587"
"Swift","2022","4","6476"
"Jupyter Notebook","2022","4","6293"
"Dart","2022","4","5853"
"DM","2022","4","2769"
"HCL","2022","4","2764"
"Lua","2022","4","2666"
"SystemVerilog","2022","4","2556"
"CSS","2022","4","2522"
"Perl","2022","4","2269"
"Groovy","2022","4","2261"
"Makefile","2022","4","2038"
"Objective-C","2022","4","1748"
"CodeQL","2022","4","1620"
"SCSS","2022","4","1606"
"Elixir","2022","4","1491"
"OCaml","2022","4","1422"
"Vue","2022","4","1344"
"Haskell","2022","4","1326"
"Starlark","2022","4","1277"
"Lean","2022","4","1274"
"Dockerfile","2022","4","976"
"Erlang","2022","4","893"
"Smarty","2022","4","834"
"Emacs Lisp","2022","4","785"
"Jinja","2022","4","759"
"PowerShell","2022","4","751"
"JSON","2022","4","720"
"Clojure","2022","4","671"
"Julia","2022","4","640"
"MLIR","2022","4","511"
"Verilog","2022","4","506"
"Vim Script","2022","4","490"
"Roff","2022","4","448"
"CoffeeScript","2022","4","379"
"WebAssembly","2022","4","365"
"Assembly","2022","4","365"
"Puppet","2022","4","359"
"F#","2022","4","334"
"R","2022","4","332"
"Jsonnet","2022","4","328"
"GAP","2022","4","312"
"Bicep","2022","4","293"
"MATLAB","2022","4","277"
"BitBake","2022","4","246"
"Visual Basic .NET","2022","4","214"
"PLpgSQL","2022","4","213"
"YAML","2022","4","205"
"ANTLR","2022","4","192"
"hoon","2022","4","188"
"Markdown","2022","4","184"
"TeX","2022","4","178"
"Fortran","2022","4","174"
"Cython","2022","4","163"
"Twig","2022","4","163"
"ZAP","2022","4","159"
"Cuda","2022","4","148"
"SourcePawn","2022","4","131"
"GLSL","2022","4","129"
"ColdFusion","2022","4","129"
"Sass","2022","4","128"
"Nunjucks","2022","4","123"
"Mustache","2022","4","122"
"XSLT","2022","4","122"
"Common Lisp","2022","4","118"
"SWIG","2022","4","117"
"Smalltalk","2022","4","112"
"Elm","2022","4","106"
"Less","2022","4","106"
"Coq","2022","4","105"
"Gherkin","2022","4","105"
"Vala","2022","4","102"
"CMake","2022","4","100"
"Haxe","2022","4","98"
"PostScript","2022","4","98"
"LLVM","2022","4","93"
"F*","2022","4","87"
"Crystal","2022","4","85"
"Stylus","2022","4","85"
"Batchfile","2022","4","81"
"Blade","2022","4","81"
"Raku","2022","4","81"
"Handlebars","2022","4","80"
"Slim","2022","4","80"
"Pascal","2022","4","75"
